,#YY,MM,DD,hh,mm,WDIR,WSPD,GST,ATMP,DEWP
463,2014,1,6,12,30,270,3.4,6.0,-24.6,999
464,2014,1,6,12,45,270,3.9,7.5,-24.8,999
465,2014,1,6,13,0,270,3.9,7.5,-25.2,999
466,2014,1,6,13,15,270,4.4,8.5,-25.3,999
467,2014,1,6,13,45,270,4.9,8.5,-25.5,999
468,2014,1,6,14,0,280,4.4,9.0,-25.7,999
469,2014,1,6,14,15,270,4.4,7.5,-25.7,999
470,2014,1,6,14,45,280,3.9,7.0,-25.9,999
471,2014,1,6,15,0,270,3.4,7.0,-25.8,999
472,2014,1,6,15,15,270,2.4,6.5,-25.9,999
473,2014,1,6,15,45,280,2.9,7.0,-26.0,999
474,2014,1,6,16,0,270,3.4,6.0,-26.0,999
475,2014,1,6,16,30,260,2.4,4.9,-25.8,999
476,2014,1,6,16,45,250,2.4,5.4,-25.9,999
477,2014,1,6,17,0,260,2.4,4.9,-25.7,999
478,2014,1,6,17,15,270,3.4,6.0,-25.8,999
479,2014,1,6,17,45,270,1.8,5.4,-25.8,999
480,2014,1,6,18,0,260,1.8,4.9,-25.7,999
481,2014,1,6,18,15,260,2.9,6.0,-25.6,999
482,2014,1,6,18,30,260,2.9,5.4,-25.6,999
483,2014,1,6,18,45,260,2.4,5.4,-25.4,999
484,2014,1,6,19,0,260,3.9,8.0,-25.2,999
485,2014,1,6,19,15,270,2.4,4.9,-25.0,999
486,2014,1,6,19,45,260,2.9,6.0,-25.0,999
487,2014,1,6,20,0,250,1.3,4.4,-25.1,999
488,2014,1,6,20,30,250,1.3,4.9,-24.7,999
489,2014,1,6,20,45,260,2.4,5.4,-24.3,999
490,2014,1,6,21,0,260,3.9,7.0,-24.8,999
491,2014,1,6,21,15,260,2.9,7.0,-24.6,999
492,2014,1,6,21,30,250,1.8,6.0,-24.4,999
493,2014,1,6,21,45,250,1.3,3.9,-24.1,999
494,2014,1,6,22,0,260,3.4,6.5,-24.4,999
495,2014,1,6,22,15,260,3.9,7.5,-24.5,999
496,2014,1,6,22,30,260,3.9,7.0,-24.2,999
497,2014,1,6,22,45,260,3.4,6.0,-24.1,999
498,2014,1,6,23,0,260,2.9,6.0,-24.0,999
499,2014,1,6,23,30,260,2.9,6.5,-24.2,999
500,2014,1,6,23,45,260,3.4,7.5,-24.0,999
501,2014,1,7,0,0,260,2.9,6.5,-24.0,999
502,2014,1,7,0,30,260,3.9,7.5,-23.9,999
503,2014,1,7,0,45,260,3.4,7.0,-23.8,999
504,2014,1,7,1,0,260,3.9,8.5,-23.6,999
505,2014,1,7,1,15,260,3.9,7.0,-23.6,999
506,2014,1,7,1,30,260,3.4,7.0,-23.6,999
507,2014,1,7,1,45,260,2.9,6.5,-23.6,999
508,2014,1,7,2,0,260,2.9,6.0,-23.4,999
509,2014,1,7,2,45,270,3.4,7.0,-23.4,999
510,2014,1,7,3,0,270,2.9,6.5,-23.0,999
511,2014,1,7,3,30,270,2.9,7.0,-23.1,999
512,2014,1,7,3,45,270,2.9,6.0,-23.0,999
513,2014,1,7,4,0,270,1.8,4.9,-22.8,999
514,2014,1,7,4,15,270,2.4,6.0,-23.2,999
515,2014,1,7,4,30,270,1.8,4.9,-22.9,999
516,2014,1,7,4,45,270,2.4,5.4,-22.9,999
517,2014,1,7,5,0,270,1.8,6.0,-23.0,999
518,2014,1,7,5,15,270,2.4,7.0,-23.2,999
519,2014,1,7,5,30,270,2.9,6.5,-23.1,999
520,2014,1,7,5,45,260,2.9,5.4,-22.9,999
521,2014,1,7,6,0,270,2.9,7.5,-23.0,999
522,2014,1,7,6,30,260,1.8,4.4,-22.9,999
523,2014,1,7,6,45,270,2.4,6.0,-22.9,999
524,2014,1,7,7,0,270,1.8,4.4,-22.9,999
525,2014,1,7,7,15,270,1.8,6.0,-22.9,999
526,2014,1,7,7,30,270,0.8,3.9,-22.9,999
527,2014,1,7,7,45,270,1.3,5.4,-22.9,999
528,2014,1,7,8,0,260,1.3,6.0,-22.9,999
529,2014,1,7,8,15,260,0.8,3.4,-23.0,999
530,2014,1,7,8,30,260,0.8,4.4,-23.0,999
531,2014,1,7,8,45,260,1.8,4.4,-22.9,999
532,2014,1,7,9,0,260,1.8,6.5,-23.1,999
533,2014,1,7,9,15,260,1.3,5.4,-23.2,999
534,2014,1,7,9,30,260,0.8,3.4,-22.9,999
535,2014,1,7,9,45,260,1.8,5.4,-23.2,999
536,2014,1,7,10,0,260,1.8,3.9,-23.0,999
537,2014,1,7,10,30,260,1.3,3.4,-22.9,999
538,2014,1,7,10,45,260,1.8,5.4,-23.0,999
539,2014,1,7,11,0,260,1.3,4.4,-22.8,999
540,2014,1,7,11,15,260,1.8,4.4,-22.9,999
541,2014,1,7,11,30,260,1.8,5.4,-22.9,999
542,2014,1,7,11,45,260,0.8,5.4,-22.6,999
543,2014,1,7,12,0,260,0.8,3.9,-22.8,999
544,2014,1,7,12,15,260,0.3,3.9,-22.7,999
545,2014,1,7,12,30,260,0.8,3.9,-22.6,999
546,2014,1,7,12,45,250,8.2,0.8,-22.6,999
547,2014,1,7,13,0,250,9.8,2.4,-22.6,999
548,2014,1,7,13,15,260,9.8,3.4,-22.5,999
549,2014,1,7,13,45,250,9.3,1.8,-22.3,999
550,2014,1,7,14,0,240,0.3,3.4,-22.4,999
551,2014,1,7,14,15,240,0.3,3.4,-22.2,999
552,2014,1,7,14,30,240,0.3,3.4,-22.3,999
553,2014,1,7,14,45,250,1.3,4.4,-22.2,999
554,2014,1,7,15,0,250,9.8,2.4,-21.8,999
555,2014,1,7,15,15,250,0.3,2.9,-21.8,999
556,2014,1,7,15,45,240,8.2,0.8,-21.5,999
557,2014,1,7,16,0,240,8.8,1.8,-21.0,999
558,2014,1,7,16,15,240,7.7,9.8,-20.7,999
559,2014,1,7,16,45,250,7.7,0.8,-20.2,999
560,2014,1,7,17,0,250,6.7,8.2,-19.9,999
561,2014,1,7,17,30,250,7.2,0.3,-19.5,999
562,2014,1,7,17,45,240,7.2,1.3,-19.1,999
563,2014,1,7,18,0,240,8.2,0.8,-18.9,999
564,2014,1,7,18,15,240,7.7,0.3,-18.7,999
565,2014,1,7,18,30,230,7.2,0.8,-18.4,999
566,2014,1,7,18,45,230,7.7,1.3,-18.2,999
567,2014,1,7,19,0,240,7.7,0.8,-18.2,999
568,2014,1,7,19,15,230,7.2,0.8,-17.5,999
569,2014,1,7,19,30,240,7.2,9.8,-17.4,999
570,2014,1,7,19,45,240,6.7,0.3,-17.1,999
571,2014,1,7,20,0,250,7.7,0.3,-16.7,999
572,2014,1,7,20,45,230,4.6,6.7,-15.6,999
573,2014,1,7,21,0,250,5.7,8.2,-15.7,999
574,2014,1,7,21,15,220,5.7,7.7,-15.6,999
575,2014,1,7,21,30,200,9.3,1.3,-15.6,999
576,2014,1,7,21,45,210,9.3,0.8,-15.4,999
577,2014,1,7,22,0,200,8.8,9.8,-15.4,999
578,2014,1,7,22,30,200,8.8,0.8,-15.5,999
579,2014,1,7,22,45,200,9.3,1.3,-15.5,999
580,2014,1,7,23,0,190,7.7,9.8,-15.5,999
581,2014,1,7,23,15,210,8.8,0.8,-15.4,999
582,2014,1,7,23,30,200,8.2,0.3,-15.5,999
583,2014,1,7,23,45,200,9.3,1.3,-15.3,999
584,2014,1,8,0,0,200,8.2,0.8,-15.2,999
585,2014,1,8,0,15,200,8.2,9.8,-15.1,999
586,2014,1,8,0,30,200,7.7,9.3,-14.9,999
587,2014,1,8,0,45,210,7.7,9.8,-14.8,999
588,2014,1,8,1,0,210,7.7,9.8,-14.6,999
589,2014,1,8,1,15,200,8.8,0.3,-14.6,999
590,2014,1,8,1,30,210,8.2,9.8,-14.6,999
591,2014,1,8,1,45,210,8.2,9.8,-14.5,999
592,2014,1,8,2,0,200,8.8,0.3,-14.5,999
593,2014,1,8,2,15,200,8.2,1.3,-14.1,999
594,2014,1,8,2,30,200,8.8,1.3,-14.0,999
595,2014,1,8,2,45,200,8.8,0.3,-14.0,999
596,2014,1,8,3,0,200,8.2,0.3,-14.0,999
597,2014,1,8,3,15,200,7.7,9.3,-13.7,999
598,2014,1,8,3,30,200,7.2,9.8,-13.5,999
599,2014,1,8,3,45,200,6.7,8.2,-13.4,999
600,2014,1,8,4,0,200,6.7,8.8,-13.4,999
601,2014,1,8,4,45,190,6.2,7.7,-13.1,999
602,2014,1,8,5,0,200,6.2,8.2,-13.0,999
603,2014,1,8,5,15,190,7.2,8.8,-13.1,999
604,2014,1,8,5,30,190,6.7,7.7,-13.0,999
605,2014,1,8,5,45,190,6.2,7.7,-12.9,999
606,2014,1,8,6,0,190,6.7,8.2,-12.8,999
607,2014,1,8,6,15,190,6.2,7.7,-12.8,999
608,2014,1,8,6,30,190,6.7,8.8,-12.6,999
609,2014,1,8,6,45,200,7.2,8.8,-12.7,999
610,2014,1,8,7,0,200,7.2,9.3,-12.7,999
611,2014,1,8,7,30,200,5.7,7.2,-12.1,999
612,2014,1,8,7,45,200,6.7,7.7,-12.4,999
613,2014,1,8,8,0,200,5.7,7.2,-12.4,999
614,2014,1,8,8,15,200,5.1,7.2,-12.4,999
615,2014,1,8,8,30,200,5.1,6.2,-12.2,999
616,2014,1,8,8,45,200,4.1,5.1,-12.3,999
617,2014,1,8,9,0,200,4.6,5.7,-12.1,999
618,2014,1,8,9,30,190,5.7,6.7,-12.3,999
619,2014,1,8,9,45,200,4.6,5.7,-12.5,999
620,2014,1,8,10,0,200,4.1,5.1,-12.4,999
621,2014,1,8,10,15,200,3.1,4.6,-12.1,999
622,2014,1,8,10,30,200,3.1,4.1,-12.0,999
623,2014,1,8,10,45,200,3.6,4.6,-12.1,999
624,2014,1,8,11,0,270,2.1,3.6,-11.7,999
625,2014,1,8,11,15,280,3.1,4.1,-12.1,999
626,2014,1,8,11,30,280,3.6,4.6,-12.4,999
627,2014,1,8,11,45,280,3.6,5.1,-12.3,999
628,2014,1,8,12,0,280,4.1,5.1,-12.5,999
629,2014,1,8,12,15,290,4.1,5.1,-12.5,999
630,2014,1,8,12,30,300,4.6,6.7,-12.4,999
631,2014,1,8,12,45,310,5.1,6.7,-12.7,999
632,2014,1,8,13,0,320,5.7,7.2,-13.2,999
633,2014,1,8,13,15,310,5.1,5.7,-13.7,999
634,2014,1,8,13,30,300,4.1,5.1,-13.6,999
635,2014,1,8,13,45,300,3.6,4.1,-13.5,999
636,2014,1,8,14,0,310,3.6,4.6,-13.1,999
637,2014,1,8,14,15,300,3.1,4.1,-12.9,999
638,2014,1,8,14,30,310,3.6,4.6,-12.6,999
639,2014,1,8,14,45,310,3.6,4.6,-12.6,999
640,2014,1,8,15,0,320,3.6,4.6,-12.5,999
641,2014,1,8,15,30,310,2.6,4.1,-12.3,999
642,2014,1,8,15,45,320,3.1,4.1,-12.2,999
643,2014,1,8,16,0,320,3.1,4.1,-11.9,999
644,2014,1,8,16,45,310,3.1,4.6,-11.6,999
645,2014,1,8,17,0,310,3.6,4.6,-11.7,999
646,2014,1,8,17,30,270,2.6,3.6,-11.2,999
647,2014,1,8,17,45,280,2.1,3.1,-11.0,999
648,2014,1,8,18,0,280,2.6,3.1,-10.9,999
649,2014,1,8,18,15,290,3.6,4.1,-10.7,999
650,2014,1,8,18,30,290,3.6,4.1,-10.6,999
651,2014,1,8,18,45,290,3.1,4.1,-10.5,999
652,2014,1,8,19,0,290,2.6,3.6,-10.3,999
653,2014,1,8,19,30,300,3.1,4.1,-10.1,999
654,2014,1,8,19,45,310,2.1,3.6,-10.0,999
655,2014,1,8,20,0,320,2.6,3.6,-10.0,999
656,2014,1,8,20,30,320,1.5,3.1,-9.8,999
657,2014,1,8,20,45,300,1.5,2.1,-9.6,999
658,2014,1,8,21,0,270,2.6,4.1,-9.6,999
659,2014,1,8,21,30,270,3.1,4.1,-9.5,999
660,2014,1,8,21,45,270,2.6,4.1,-9.5,999
661,2014,1,8,22,0,270,2.6,4.6,-9.4,999
662,2014,1,8,22,15,260,3.6,4.6,-9.4,999
663,2014,1,8,22,30,270,4.1,5.1,-9.4,999
664,2014,1,8,22,45,280,3.6,4.6,-9.4,999
665,2014,1,8,23,0,270,4.1,5.7,-9.4,999
666,2014,1,8,23,15,290,4.1,5.1,-9.3,999
667,2014,1,8,23,30,280,4.1,5.1,-9.3,999
668,2014,1,8,23,45,280,4.1,5.1,-9.5,999
669,2014,1,9,0,0,290,4.1,4.6,-9.5,999
670,2014,1,9,0,45,290,4.1,5.1,-9.8,999
671,2014,1,9,1,0,290,4.1,5.1,-9.8,999
672,2014,1,9,1,15,290,3.6,5.1,-9.9,999
673,2014,1,9,1,45,310,4.6,5.7,-10.7,999
674,2014,1,9,2,0,320,5.1,5.7,-11.1,999
675,2014,1,9,2,30,320,5.1,6.2,-11.7,999
676,2014,1,9,2,45,310,4.6,5.7,-11.9,999
677,2014,1,9,3,0,310,5.1,6.2,-12.0,999
678,2014,1,9,3,15,320,4.6,5.7,-12.1,999
679,2014,1,9,3,45,320,4.6,5.7,-12.2,999
680,2014,1,9,4,0,310,4.6,5.7,-12.4,999
681,2014,1,9,4,15,310,5.1,5.7,-12.5,999
682,2014,1,9,4,45,310,3.1,4.6,-12.0,999
683,2014,1,9,5,0,320,3.1,4.1,-11.8,999
684,2014,1,9,5,15,320,2.6,3.6,-11.8,999
685,2014,1,9,5,30,320,2.6,3.6,-11.8,999
686,2014,1,9,5,45,320,2.6,3.6,-11.8,999
687,2014,1,9,6,0,310,2.6,3.6,-11.7,999
688,2014,1,9,6,15,320,2.1,3.1,-11.7,999
689,2014,1,9,6,30,320,2.1,3.1,-11.7,999
690,2014,1,9,6,45,320,3.1,3.6,-11.5,999
691,2014,1,9,7,0,320,2.1,3.1,-11.5,999
692,2014,1,9,7,15,330,2.6,3.1,-11.3,999
693,2014,1,9,7,30,340,3.1,3.6,-11.3,999
694,2014,1,9,7,45,340,2.6,3.1,-11.3,999
695,2014,1,9,8,0,310,2.1,3.1,-11.0,999
696,2014,1,9,8,15,360,1.5,2.1,-10.7,999
697,2014,1,9,8,45,10,1.0,1.5,-10.4,999
698,2014,1,9,9,0,40,1.0,1.5,-10.4,999
699,2014,1,9,9,15,40,1.5,2.6,-10.2,999
700,2014,1,9,9,30,70,1.0,2.6,-10.1,999
701,2014,1,9,9,45,90,1.0,1.5,-10.0,999
702,2014,1,9,10,0,90,2.1,2.6,-9.8,999
703,2014,1,9,10,15,90,1.0,2.6,-9.6,999
704,2014,1,9,10,30,120,2.6,3.1,-9.5,999
705,2014,1,9,10,45,120,3.1,4.1,-9.3,999
706,2014,1,9,11,0,140,3.6,4.6,-9.2,999
707,2014,1,9,11,15,150,4.1,5.7,-9.1,999
708,2014,1,9,11,30,150,4.6,6.2,-9.0,999
709,2014,1,9,11,45,140,6.2,7.2,-8.7,999
710,2014,1,9,12,0,160,5.1,7.2,-8.8,999
711,2014,1,9,12,15,160,5.1,6.7,-9.1,999
712,2014,1,9,12,30,150,6.2,8.2,-9.0,999
713,2014,1,9,12,45,150,6.7,8.2,-9.0,999
714,2014,1,9,13,0,150,7.2,9.8,-8.9,999
715,2014,1,9,13,30,150,7.7,9.8,-9.0,999
716,2014,1,9,13,45,140,7.7,9.8,-9.0,999
717,2014,1,9,14,0,130,9.8,0.8,-9.0,999
718,2014,1,9,14,15,130,8.8,0.3,-8.8,999
719,2014,1,9,14,30,140,8.8,0.3,-8.8,999
720,2014,1,9,14,45,150,9.3,1.3,-8.7,999
721,2014,1,9,15,0,140,8.8,0.3,-8.8,999
722,2014,1,9,15,15,140,8.2,1.3,-8.8,999
723,2014,1,9,15,30,140,8.8,0.8,-8.8,999
724,2014,1,9,15,45,140,8.2,0.3,-8.6,999
725,2014,1,9,16,0,150,7.7,0.3,-8.4,999
726,2014,1,9,16,45,140,6.7,9.3,-8.2,999
727,2014,1,9,17,0,140,5.7,6.7,-8.2,999
728,2014,1,9,17,30,170,5.7,6.7,-7.6,999
729,2014,1,9,17,45,170,4.6,6.2,-7.5,999
730,2014,1,9,18,0,160,4.6,7.2,-7.3,999
731,2014,1,9,18,30,170,4.6,6.2,-7.2,999
732,2014,1,9,18,45,170,3.6,4.6,-7.1,999
733,2014,1,9,19,0,170,4.1,5.1,-7.0,999
734,2014,1,9,19,15,160,4.6,5.7,-7.0,999
735,2014,1,9,19,30,160,4.1,5.7,-7.0,999
736,2014,1,9,19,45,150,3.1,4.1,-6.8,999
737,2014,1,9,20,0,150,2.6,4.1,-6.8,999
738,2014,1,9,20,15,160,3.6,4.6,-6.5,999
739,2014,1,9,20,30,160,3.6,4.6,-6.5,999
740,2014,1,9,20,45,160,4.1,5.1,-6.4,999
741,2014,1,9,21,0,150,5.1,6.7,-6.2,999
742,2014,1,9,21,30,140,5.7,6.7,-6.2,999
743,2014,1,9,21,45,140,5.1,6.2,-6.1,999
744,2014,1,9,22,0,140,5.7,6.7,-6.0,999
745,2014,1,9,22,30,140,6.7,8.2,-5.8,999
746,2014,1,9,22,45,140,7.2,8.2,-5.7,999
747,2014,1,9,23,0,140,7.2,9.3,-5.4,999
748,2014,1,9,23,15,140,6.7,9.3,-5.2,999
749,2014,1,9,23,30,130,7.2,8.2,-5.1,999
750,2014,1,9,23,45,130,7.2,7.7,-5.1,999
751,2014,1,10,0,0,140,7.2,8.2,-5.0,999
752,2014,1,10,0,15,140,7.2,8.8,-4.9,999
753,2014,1,10,0,30,140,7.2,8.8,-4.8,999
754,2014,1,10,0,45,150,6.7,8.8,-4.5,999
755,2014,1,10,1,0,160,7.2,9.3,-4.4,999
756,2014,1,10,1,15,160,6.7,8.8,-4.2,999
757,2014,1,10,1,45,170,7.7,9.3,-4.0,999
758,2014,1,10,2,0,170,8.2,0.3,-3.8,999
759,2014,1,10,2,15,160,8.2,9.8,-3.9,999
760,2014,1,10,2,30,160,7.7,9.8,-3.8,999
761,2014,1,10,2,45,170,7.7,9.3,-3.6,999
762,2014,1,10,3,0,170,7.2,8.8,-3.5,999
763,2014,1,10,3,15,180,6.7,8.2,-3.6,999
764,2014,1,10,3,30,170,7.7,8.8,-3.5,999
765,2014,1,10,3,45,170,7.7,8.8,-3.4,999
766,2014,1,10,4,0,170,8.2,9.3,-3.4,999
767,2014,1,10,4,15,170,7.7,8.2,-3.3,999
768,2014,1,10,4,30,180,7.2,8.2,-3.1,999
769,2014,1,10,4,45,180,7.2,8.8,-2.7,999
770,2014,1,10,5,0,190,8.2,9.8,-2.5,999
771,2014,1,10,5,15,190,8.2,9.3,-2.4,999
772,2014,1,10,5,30,190,7.2,8.8,-2.2,999
773,2014,1,10,5,45,190,8.2,9.8,-2.2,999
774,2014,1,10,6,0,190,7.7,8.8,-2.1,999
775,2014,1,10,6,15,190,7.7,8.2,-2.0,999
776,2014,1,10,6,30,190,7.2,8.8,-1.9,999
777,2014,1,10,6,45,200,7.7,9.3,-1.9,999
778,2014,1,10,7,0,200,7.7,8.2,-1.8,999
779,2014,1,10,7,15,190,7.7,8.8,-1.8,999
780,2014,1,10,7,30,190,7.7,8.8,-1.7,999
781,2014,1,10,7,45,200,7.7,9.3,-1.5,999
782,2014,1,10,8,0,200,7.7,9.3,-1.4,999
783,2014,1,10,8,15,200,8.2,9.8,-1.3,999
784,2014,1,10,8,30,200,8.2,9.8,-1.2,999
785,2014,1,10,8,45,200,7.7,9.3,-1.2,999
786,2014,1,10,9,0,200,7.7,9.3,-1.1,999
787,2014,1,10,9,15,200,7.2,9.3,-1.1,999
788,2014,1,10,9,30,190,7.7,9.3,-1.1,999
789,2014,1,10,9,45,190,8.2,9.3,-1.1,999
790,2014,1,10,10,0,190,8.2,9.8,-1.0,999
791,2014,1,10,10,15,200,7.7,8.8,-1.0,999
792,2014,1,10,10,30,200,7.2,8.2,-1.0,999
793,2014,1,10,10,45,190,7.7,9.3,-0.9,999
794,2014,1,10,11,0,190,7.2,8.2,-0.9,999
795,2014,1,10,11,15,200,7.2,8.2,-0.9,999
796,2014,1,10,11,30,190,6.7,7.7,-0.8,999
797,2014,1,10,11,45,190,5.7,6.2,-0.8,999
798,2014,1,10,12,0,180,5.1,6.2,-0.8,999
799,2014,1,10,12,15,180,5.7,7.2,-0.8,999
800,2014,1,10,12,30,180,5.7,6.7,-0.7,999
801,2014,1,10,12,45,170,6.2,7.2,-0.7,999
802,2014,1,10,13,0,170,6.7,7.7,-0.7,999
803,2014,1,10,13,15,170,6.7,7.7,-0.7,999
804,2014,1,10,13,30,180,7.2,8.2,-0.6,999
805,2014,1,10,13,45,180,6.7,7.7,-0.6,999
806,2014,1,10,14,0,170,5.1,6.2,-0.5,999
807,2014,1,10,14,15,170,6.2,6.7,-0.5,999
808,2014,1,10,14,30,160,4.6,5.7,-0.4,999
809,2014,1,10,14,45,150,3.6,4.6,-0.4,999
810,2014,1,10,15,0,150,5.1,6.7,-0.4,999
811,2014,1,10,15,30,160,7.7,9.3,-0.2,999
812,2014,1,10,15,45,160,7.7,9.8,-0.1,999
813,2014,1,10,16,0,160,7.2,9.3,0.0,999
814,2014,1,10,16,30,160,7.7,8.8,0.0,999
815,2014,1,10,16,45,160,6.7,7.7,0.1,999
816,2014,1,10,17,0,160,7.2,8.8,0.1,999
817,2014,1,10,17,15,160,8.2,9.3,0.2,999
818,2014,1,10,17,30,160,7.7,8.8,0.2,999
819,2014,1,10,17,45,160,7.7,8.8,0.3,999
820,2014,1,10,18,0,150,6.2,7.7,0.3,999
821,2014,1,10,18,15,160,6.2,7.7,0.4,999
822,2014,1,10,18,30,160,7.2,8.8,0.4,999
823,2014,1,10,18,45,160,7.2,8.8,0.4,999
824,2014,1,10,19,0,160,7.7,8.8,0.5,999
825,2014,1,10,19,15,160,6.2,7.7,0.5,999
826,2014,1,10,19,30,150,7.7,8.8,0.7,999
827,2014,1,10,19,45,150,7.7,8.8,0.8,999
828,2014,1,10,20,0,150,6.7,8.2,0.8,999
829,2014,1,10,20,15,160,5.1,6.2,0.7,999
830,2014,1,10,20,30,160,6.7,7.7,1.0,999
831,2014,1,10,20,45,150,8.8,9.8,1.1,999
832,2014,1,10,21,0,150,8.8,9.8,1.1,999
833,2014,1,10,21,30,150,8.8,0.3,1.4,999
834,2014,1,10,21,45,160,8.2,9.8,1.3,999
835,2014,1,10,22,0,160,9.3,0.8,1.6,999
836,2014,1,10,22,45,160,8.8,0.3,1.8,999
837,2014,1,10,23,0,160,8.8,0.3,1.9,999
838,2014,1,10,23,45,170,9.8,1.3,2.5,999
839,2014,1,11,0,0,180,0.3,1.3,3.2,999
840,2014,1,11,0,30,180,9.8,1.3,3.8,999
841,2014,1,11,0,45,170,8.8,9.8,3.5,999
842,2014,1,11,1,0,160,8.8,9.8,3.5,999
843,2014,1,11,1,15,160,0.8,2.9,3.7,999
844,2014,1,11,1,30,170,0.8,3.4,3.4,999
845,2014,1,11,1,45,190,9.8,3.4,3.8,999
846,2014,1,11,2,0,190,1.3,2.4,4.2,999
847,2014,1,11,2,15,200,8.8,0.3,4.4,999
848,2014,1,11,2,30,190,9.8,1.3,4.9,999
849,2014,1,11,2,45,190,0.3,1.3,5.0,999
850,2014,1,11,3,0,180,9.8,0.8,4.5,999
851,2014,1,11,3,15,190,0.3,1.3,4.8,999
852,2014,1,11,3,30,190,1.3,3.4,4.8,999
853,2014,1,11,3,45,190,1.8,3.4,4.9,999
854,2014,1,11,4,0,200,1.8,4.4,5.0,999
855,2014,1,11,4,45,190,2.9,5.4,4.9,999
856,2014,1,11,5,0,190,3.9,7.0,5.0,999
857,2014,1,11,5,15,190,3.4,4.9,5.0,999
858,2014,1,11,5,30,190,3.4,4.9,5.2,999
859,2014,1,11,5,45,200,3.4,4.9,5.3,999
860,2014,1,11,6,0,200,2.4,5.4,5.3,999
861,2014,1,11,6,15,200,3.4,7.0,5.1,999
862,2014,1,11,6,30,200,3.9,7.0,5.0,999
863,2014,1,11,6,45,200,3.9,6.0,4.9,999
864,2014,1,11,7,0,200,2.9,5.4,4.7,999
865,2014,1,11,7,15,200,2.4,3.9,4.7,999
866,2014,1,11,7,30,200,0.8,3.4,4.7,999
867,2014,1,11,7,45,210,1.3,3.9,4.7,999
868,2014,1,11,8,0,210,1.3,3.4,4.7,999
869,2014,1,11,8,15,210,0.3,2.4,4.7,999
870,2014,1,11,8,30,200,9.8,1.3,4.6,999
871,2014,1,11,8,45,210,0.3,1.8,4.4,999
872,2014,1,11,9,0,210,9.3,1.8,4.5,999
873,2014,1,11,9,15,200,0.8,1.8,4.6,999
874,2014,1,11,9,30,210,9.8,1.8,4.3,999
875,2014,1,11,9,45,210,9.8,1.3,4.3,999
876,2014,1,11,10,0,220,7.7,9.3,4.4,999
877,2014,1,11,10,15,220,7.2,0.3,4.2,999
878,2014,1,11,10,30,220,7.7,9.3,4.4,999
879,2014,1,11,10,45,210,6.2,7.7,3.9,999
880,2014,1,11,11,0,200,5.7,7.7,3.3,999
881,2014,1,11,11,15,230,5.7,8.2,3.4,999
882,2014,1,11,11,30,250,6.7,8.8,3.9,999
883,2014,1,11,11,45,240,7.2,8.2,3.7,999
884,2014,1,11,12,0,260,6.2,7.7,3.3,999
885,2014,1,11,12,15,270,8.8,9.8,3.1,999
886,2014,1,11,12,30,260,6.7,8.8,2.8,999
887,2014,1,11,12,45,270,9.3,2.4,2.9,999
888,2014,1,11,13,0,270,8.8,0.8,2.6,999
889,2014,1,11,13,15,270,7.2,9.3,2.4,999
890,2014,1,11,13,45,270,8.2,0.3,2.2,999
891,2014,1,11,14,0,280,8.2,0.3,2.0,999
892,2014,1,11,14,15,280,7.7,9.3,1.7,999
893,2014,1,11,14,30,270,7.2,0.3,1.6,999
894,2014,1,11,14,45,270,9.3,1.3,1.6,999
895,2014,1,11,15,0,270,8.8,0.8,1.6,999
896,2014,1,11,15,15,270,7.7,9.3,1.5,999
897,2014,1,11,15,30,280,9.3,1.3,1.5,999
898,2014,1,11,15,45,280,9.8,2.9,1.4,999
899,2014,1,11,16,0,270,1.3,3.4,1.4,999
900,2014,1,11,16,15,280,9.8,1.8,1.3,999
901,2014,1,11,16,30,270,9.8,2.4,1.3,999
902,2014,1,11,16,45,280,1.3,3.4,1.4,999
903,2014,1,11,17,0,270,0.3,2.4,1.4,999
904,2014,1,11,17,15,280,9.8,2.4,1.4,999
905,2014,1,11,17,30,270,9.8,1.8,1.2,999
906,2014,1,11,17,45,270,9.3,1.8,1.2,999
907,2014,1,11,18,0,270,0.3,2.4,1.2,999
908,2014,1,11,18,15,270,9.3,1.3,1.0,999
909,2014,1,11,18,30,270,9.3,2.9,1.0,999
910,2014,1,11,18,45,270,8.2,0.8,0.9,999
911,2014,1,11,19,0,270,0.3,2.9,1.1,999
912,2014,1,11,19,15,270,9.3,1.8,1.1,999
913,2014,1,11,19,30,270,1.3,5.4,1.2,999
914,2014,1,11,19,45,270,0.3,2.9,1.1,999
915,2014,1,11,20,0,270,9.8,2.9,1.3,999
916,2014,1,11,20,30,270,9.8,2.4,1.1,999
917,2014,1,11,20,45,270,0.3,3.4,1.2,999
918,2014,1,11,21,0,270,1.8,6.0,1.1,999
919,2014,1,11,21,15,260,0.8,3.9,1.2,999
920,2014,1,11,21,30,270,9.3,1.3,1.2,999
921,2014,1,11,21,45,270,0.8,3.4,1.2,999
922,2014,1,11,22,0,270,9.3,1.8,1.2,999
923,2014,1,11,22,30,270,8.8,0.3,1.3,999
924,2014,1,11,22,45,270,8.8,1.3,1.3,999
925,2014,1,11,23,0,270,7.7,0.3,1.4,999
926,2014,1,11,23,30,260,8.2,9.8,1.2,999
927,2014,1,11,23,45,260,7.7,0.3,1.1,999
928,2014,1,12,0,0,260,8.8,0.8,1.2,999
929,2014,1,12,0,30,260,7.2,9.3,1.2,999
930,2014,1,12,0,45,270,8.2,9.3,1.2,999
931,2014,1,12,1,0,270,9.8,2.4,1.3,999
