#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2008,8,31,20,0,60,4.6,5.1,99,99,99,999,9999,23.9,999,999,99,99
2008,8,31,21,0,70,5.1,6.2,99,99,99,999,9999,24.3,999,999,99,99
2008,8,31,22,0,80,6.2,7.2,99,99,99,999,9999,24.4,999,999,99,99
2008,8,31,23,0,80,6.7,7.7,99,99,99,999,9999,24.6,999,999,99,99
2008,9,1,0,0,90,5.1,5.7,99,99,99,999,9999,24.7,999,999,99,99
2008,9,1,1,0,90,5.1,5.7,99,99,99,999,9999,24.3,999,999,99,99
2008,9,1,2,0,90,6.7,7.2,99,99,99,999,9999,24,999,999,99,99
2008,9,1,3,0,90,6.7,7.2,99,99,99,999,9999,24.4,999,999,99,99
2008,9,1,4,0,90,6.2,6.7,99,99,99,999,9999,24.2,999,999,99,99
2008,9,1,5,0,90,4.6,5.7,99,99,99,999,9999,23.9,999,999,99,99
2008,9,1,6,0,100,6.2,7.2,99,99,99,999,9999,23.6,999,999,99,99
2008,9,1,7,0,170,2.1,2.6,99,99,99,999,9999,23.2,999,999,99,99
2008,9,1,8,0,130,6.7,7.7,99,99,99,999,9999,23.5,999,999,99,99
2008,9,1,9,0,150,7.2,8.8,99,99,99,999,9999,23,999,999,99,99
2008,9,1,10,0,140,7.7,8.8,99,99,99,999,9999,22.5,999,999,99,99
2008,9,1,11,0,160,7.2,9.8,99,99,99,999,9999,22.4,999,999,99,99
2008,9,1,12,0,180,7.2,8.8,99,99,99,999,9999,22,999,999,99,99
2008,9,1,13,0,170,5.7,6.2,99,99,99,999,9999,21.8,999,999,99,99
2008,9,1,14,0,160,5.7,6.7,99,99,99,999,9999,22.6,999,999,99,99
2008,9,1,15,0,140,4.1,5.1,99,99,99,999,9999,22.9,999,999,99,99
2008,9,1,16,0,130,5.1,5.7,99,99,99,999,9999,22.9,999,999,99,99
2008,9,1,17,0,110,5.1,5.7,99,99,99,999,9999,23.2,999,999,99,99
2008,9,1,18,0,90,5.7,6.2,99,99,99,999,9999,23.1,999,999,99,99
2008,9,1,19,0,80,6.2,7.2,99,99,99,999,9999,23.5,999,999,99,99
2008,9,1,20,0,80,6.2,7.2,99,99,99,999,9999,23.8,999,999,99,99
2008,9,1,21,0,80,5.7,6.7,99,99,99,999,9999,24,999,999,99,99
2008,9,1,22,0,80,7.2,7.7,99,99,99,999,9999,24.6,999,999,99,99
2008,9,1,23,0,80,6.7,7.2,99,99,99,999,9999,25.3,999,999,99,99
2008,9,2,0,0,80,6.7,7.2,99,99,99,999,9999,25.5,999,999,99,99
2008,9,2,1,0,90,5.7,6.2,99,99,99,999,9999,24.5,999,999,99,99
2008,9,2,2,0,100,5.7,6.7,99,99,99,999,9999,24.2,999,999,99,99
2008,9,2,3,0,110,6.2,6.7,99,99,99,999,9999,23.9,999,999,99,99
2008,9,2,4,0,100,6.2,6.7,99,99,99,999,9999,23.5,999,999,99,99
2008,9,2,5,0,120,5.7,6.2,99,99,99,999,9999,23.5,999,999,99,99
2008,9,2,6,0,120,4.6,5.1,99,99,99,999,9999,23.5,999,999,99,99
2008,9,2,7,0,110,5.7,7.2,99,99,99,999,9999,23.1,999,999,99,99
2008,9,2,8,0,140,7.2,8.8,99,99,99,999,9999,22.9,999,999,99,99
2008,9,2,9,0,150,6.2,7.7,99,99,99,999,9999,22.5,999,999,99,99
2008,9,2,10,0,150,4.1,5.1,99,99,99,999,9999,21.9,999,999,99,99
2008,9,2,11,0,180,4.6,5.1,99,99,99,999,9999,22.2,999,999,99,99
2008,9,2,12,0,180,5.1,5.7,99,99,99,999,9999,21.8,999,999,99,99
2008,9,2,13,0,180,5.1,5.7,99,99,99,999,9999,21.7,999,999,99,99
2008,9,2,14,0,170,3.6,4.6,99,99,99,999,9999,22.2,999,999,99,99
2008,9,2,15,0,150,3.6,4.6,99,99,99,999,9999,22.8,999,999,99,99
2008,9,2,16,0,130,4.6,5.1,99,99,99,999,9999,22.8,999,999,99,99
2008,9,2,17,0,120,3.6,4.1,99,99,99,999,9999,23.8,999,999,99,99
2008,9,2,18,0,100,4.6,5.1,99,99,99,999,9999,24.3,999,999,99,99
2008,9,2,19,0,100,6.2,6.2,99,99,99,999,9999,24.6,999,999,99,99
2008,9,2,20,0,90,7.2,8.2,99,99,99,999,9999,25,999,999,99,99
2008,9,2,21,0,90,6.7,7.7,99,99,99,999,9999,25.4,999,999,99,99
2008,9,2,22,0,90,7.2,8.2,99,99,99,999,9999,26.4,999,999,99,99
2008,9,2,23,0,90,7.2,7.7,99,99,99,999,9999,26.3,999,999,99,99
2008,9,3,0,0,170,3.6,4.1,99,99,99,999,9999,25.1,999,999,99,99
2008,9,3,1,0,220,4.1,5.1,99,99,99,999,9999,28.3,999,999,99,99
2008,9,3,2,0,290,3.1,3.6,99,99,99,999,9999,27.6,999,999,99,99
2008,9,3,3,0,150,4.1,5.1,99,99,99,999,9999,25.3,999,999,99,99
2008,9,3,4,0,220,1,1,99,99,99,999,9999,26.5,999,999,99,99
2008,9,3,5,0,200,2.1,3.1,99,99,99,999,9999,26.5,999,999,99,99
2008,9,3,6,0,190,4.1,4.6,99,99,99,999,9999,26.1,999,999,99,99
2008,9,3,7,0,230,2.1,2.6,99,99,99,999,9999,26.2,999,999,99,99
2008,9,3,8,0,200,3.1,3.1,99,99,99,999,9999,25.7,999,999,99,99
2008,9,3,9,0,300,8.2,10.3,99,99,99,999,9999,25.2,999,999,99,99
2008,9,3,10,0,350,8.8,10.3,99,99,99,999,9999,23.6,999,999,99,99
2008,9,3,11,0,350,9.8,10.8,99,99,99,999,9999,22.7,999,999,99,99
2008,9,3,12,0,340,8.8,9.8,99,99,99,999,9999,21.9,999,999,99,99
2008,9,3,13,0,340,8.2,9.3,99,99,99,999,9999,21,999,999,99,99
2008,9,3,14,0,340,8.8,10.3,99,99,99,999,9999,21,999,999,99,99
2008,9,3,15,0,340,9.8,10.8,99,99,99,999,9999,19.8,999,999,99,99
2008,9,3,16,0,350,9.3,10.3,99,99,99,999,9999,20,999,999,99,99
2008,9,3,17,0,350,9.3,11.3,99,99,99,999,9999,19.8,999,999,99,99
2008,9,3,18,0,350,9.8,11.3,99,99,99,999,9999,19.8,999,999,99,99
2008,9,3,19,0,360,8.8,10.8,99,99,99,999,9999,20.2,999,999,99,99
2008,9,3,20,0,360,9.3,10.3,99,99,99,999,9999,19.7,999,999,99,99
2008,9,3,21,0,10,10.3,11.8,99,99,99,999,9999,19.8,999,999,99,99
2008,9,3,22,0,360,9.8,11.3,99,99,99,999,9999,19.8,999,999,99,99
2008,9,3,23,0,360,10.8,12.4,99,99,99,999,9999,19.6,999,999,99,99
2008,9,4,0,0,10,10.8,12.4,99,99,99,999,9999,19.6,999,999,99,99
2008,9,4,1,0,10,10.3,11.8,99,99,99,999,9999,19.7,999,999,99,99
2008,9,4,2,0,20,9.8,11.8,99,99,99,999,9999,19.9,999,999,99,99
2008,9,4,3,0,10,10.3,12.4,99,99,99,999,9999,19.7,999,999,99,99
2008,9,4,4,0,360,10.8,12.4,99,99,99,999,9999,19.8,999,999,99,99
2008,9,4,5,0,10,9.8,11.3,99,99,99,999,9999,19.8,999,999,99,99
2008,9,4,6,0,10,9.8,11.3,99,99,99,999,9999,19.8,999,999,99,99
2008,9,4,7,0,20,10.8,12.9,99,99,99,999,9999,19.8,999,999,99,99
2008,9,4,8,0,30,10.8,11.8,99,99,99,999,9999,19.9,999,999,99,99
2008,9,4,9,0,30,11.8,12.9,99,99,99,999,9999,19,999,999,99,99
2008,9,4,10,0,30,10.8,12.4,99,99,99,999,9999,18.6,999,999,99,99
2008,9,4,11,0,30,11.3,12.4,99,99,99,999,9999,17.7,999,999,99,99
2008,9,4,12,0,40,12.4,13.4,99,99,99,999,9999,17.7,999,999,99,99
2008,9,4,13,0,30,13.4,16,99,99,99,999,9999,17.5,999,999,99,99
2008,9,4,14,0,30,11.8,13.4,99,99,99,999,9999,17.7,999,999,99,99
2008,9,4,15,0,40,9.3,11.3,99,99,99,999,9999,17.7,999,999,99,99
2008,9,4,16,0,30,8.2,9.3,99,99,99,999,9999,17.8,999,999,99,99
2008,9,4,17,0,40,7.2,8.8,99,99,99,999,9999,18.1,999,999,99,99
2008,9,4,18,0,40,8.8,9.8,99,99,99,999,9999,18.5,999,999,99,99
2008,9,4,19,0,60,6.7,8.2,99,99,99,999,9999,18.9,999,999,99,99
2008,9,4,20,0,80,7.7,8.2,99,99,99,999,9999,19.7,999,999,99,99
2008,9,4,21,0,70,7.7,8.8,99,99,99,999,9999,19.9,999,999,99,99
2008,9,4,22,0,30,8.8,9.8,99,99,99,999,9999,19,999,999,99,99
2008,9,4,23,0,30,9.3,10.8,99,99,99,999,9999,18.6,999,999,99,99
2008,9,5,0,0,30,10.8,12.9,99,99,99,999,9999,18.4,999,999,99,99
2008,9,5,1,0,10,12.4,13.9,99,99,99,999,9999,17.6,999,999,99,99
2008,9,5,2,0,10,14.9,17,99,99,99,999,9999,18,999,999,99,99
2008,9,5,3,0,360,15.4,18,99,99,99,999,9999,18.2,999,999,99,99
2008,9,5,4,0,360,14.9,17,99,99,99,999,9999,18.7,999,999,99,99
2008,9,5,5,0,360,13.9,16.5,99,99,99,999,9999,18.3,999,999,99,99
2008,9,5,6,0,360,11.8,13.4,99,99,99,999,9999,19.1,999,999,99,99
2008,9,5,7,0,320,11.3,12.9,99,99,99,999,9999,17.7,999,999,99,99
2008,9,5,8,0,310,9.3,10.8,99,99,99,999,9999,17,999,999,99,99
2008,9,5,9,0,300,8.2,10.8,99,99,99,999,9999,16.5,999,999,99,99
2008,9,5,10,0,300,8.2,9.8,99,99,99,999,9999,16.4,999,999,99,99
2008,9,5,11,0,310,7.7,9.3,99,99,99,999,9999,16.4,999,999,99,99
2008,9,5,12,0,300,7.7,9.3,99,99,99,999,9999,16.4,999,999,99,99
2008,9,5,13,0,300,7.7,9.3,99,99,99,999,9999,16.3,999,999,99,99
2008,9,5,14,0,300,8.2,9.8,99,99,99,999,9999,16.1,999,999,99,99
2008,9,5,15,0,310,6.2,7.7,99,99,99,999,9999,16.6,999,999,99,99
2008,9,5,16,0,300,4.1,5.1,99,99,99,999,9999,16.9,999,999,99,99
2008,9,5,17,0,330,7.7,8.8,99,99,99,999,9999,17.7,999,999,99,99
2008,9,5,18,0,340,6.7,7.7,99,99,99,999,9999,17.9,999,999,99,99
2008,9,5,19,0,350,5.1,5.7,99,99,99,999,9999,18,999,999,99,99
2008,9,5,20,0,350,4.1,5.1,99,99,99,999,9999,18.2,999,999,99,99
2008,9,5,21,0,350,4.6,5.7,99,99,99,999,9999,18.4,999,999,99,99
2008,9,5,22,0,350,4.1,5.1,99,99,99,999,9999,18.7,999,999,99,99
2008,9,5,23,0,20,3.1,4.1,99,99,99,999,9999,18.8,999,999,99,99
2008,9,6,0,0,40,2.6,3.1,99,99,99,999,9999,18.6,999,999,99,99
2008,9,6,1,0,30,3.6,4.6,99,99,99,999,9999,18.7,999,999,99,99
2008,9,6,2,0,30,3.1,4.1,99,99,99,999,9999,18.6,999,999,99,99
2008,9,6,3,0,350,2.6,3.1,99,99,99,999,9999,18.6,999,999,99,99
2008,9,6,4,0,340,2.1,2.6,99,99,99,999,9999,18.7,999,999,99,99
2008,9,6,5,0,40,2.1,3.1,99,99,99,999,9999,18.6,999,999,99,99
2008,9,6,6,0,40,2.1,2.6,99,99,99,999,9999,18.5,999,999,99,99
2008,9,6,7,0,100,0.5,0.5,99,99,99,999,9999,18.2,999,999,99,99
2008,9,6,8,0,270,3.6,4.1,99,99,99,999,9999,17.7,999,999,99,99
2008,9,6,9,0,270,3.6,4.1,99,99,99,999,9999,17.5,999,999,99,99
2008,9,6,10,0,260,3.6,4.1,99,99,99,999,9999,17.2,999,999,99,99
2008,9,6,11,0,250,4.1,4.6,99,99,99,999,9999,17.2,999,999,99,99
2008,9,6,12,0,260,3.6,4.6,99,99,99,999,9999,16.4,999,999,99,99
2008,9,6,13,0,260,2.6,3.1,99,99,99,999,9999,17,999,999,99,99
2008,9,6,14,0,250,1.5,2.6,99,99,99,999,9999,18.4,999,999,99,99
2008,9,6,15,0,190,2.1,2.6,99,99,99,999,9999,18.9,999,999,99,99
2008,9,6,16,0,210,0.5,1,99,99,99,999,9999,20.6,999,999,99,99
2008,9,6,17,0,270,2.6,3.1,99,99,99,999,9999,20.3,999,999,99,99
2008,9,6,18,0,280,2.1,4.1,99,99,99,999,9999,20.6,999,999,99,99
2008,9,6,19,0,80,1.5,2.6,99,99,99,999,9999,21,999,999,99,99
2008,9,6,20,0,50,3.6,5.1,99,99,99,999,9999,19.8,999,999,99,99
2008,9,6,22,0,60,3.6,4.1,99,99,99,999,9999,19.8,999,999,99,99
2008,9,6,23,0,90,3.1,3.6,99,99,99,999,9999,20.1,999,999,99,99
2008,9,7,0,0,70,1,1.5,99,99,99,999,9999,20.1,999,999,99,99
2008,9,7,1,0,280,5.1,6.2,99,99,99,999,9999,20.5,999,999,99,99
2008,9,7,2,0,270,5.1,5.7,99,99,99,999,9999,20.3,999,999,99,99
2008,9,7,3,0,270,4.1,4.6,99,99,99,999,9999,19.8,999,999,99,99
2008,9,7,4,0,290,5.1,5.7,99,99,99,999,9999,19.5,999,999,99,99
2008,9,7,5,0,290,5.1,6.7,99,99,99,999,9999,19.2,999,999,99,99
2008,9,7,6,0,280,3.1,3.6,99,99,99,999,9999,19,999,999,99,99
2008,9,7,7,0,260,4.6,5.7,99,99,99,999,9999,18.3,999,999,99,99
2008,9,7,8,0,250,4.1,5.1,99,99,99,999,9999,18.2,999,999,99,99
2008,9,7,9,0,260,5.1,6.2,99,99,99,999,9999,17.6,999,999,99,99
2008,9,7,10,0,260,5.1,5.7,99,99,99,999,9999,16.9,999,999,99,99
2008,9,7,11,0,250,5.7,6.7,99,99,99,999,9999,16.1,999,999,99,99
2008,9,7,12,0,260,5.1,6.2,99,99,99,999,9999,16,999,999,99,99
2008,9,7,13,0,250,6.2,6.7,99,99,99,999,9999,15.6,999,999,99,99
2008,9,7,14,0,260,6.2,6.7,99,99,99,999,9999,16,999,999,99,99
2008,9,7,15,0,240,3.6,4.6,99,99,99,999,9999,17.5,999,999,99,99
2008,9,7,16,0,270,4.6,6.7,99,99,99,999,9999,18.5,999,999,99,99
2008,9,7,17,0,250,6.7,8.8,99,99,99,999,9999,19.1,999,999,99,99
2008,9,7,18,0,280,4.6,6.2,99,99,99,999,9999,19.8,999,999,99,99
2008,9,7,19,0,250,4.6,7.2,99,99,99,999,9999,20.4,999,999,99,99
2008,9,7,20,0,250,5.7,7.2,99,99,99,999,9999,20.9,999,999,99,99
2008,9,7,21,0,250,4.1,5.7,99,99,99,999,9999,21.2,999,999,99,99
2008,9,7,22,0,260,7.2,8.8,99,99,99,999,9999,21.4,999,999,99,99
2008,9,7,23,0,250,6.7,8.8,99,99,99,999,9999,21.5,999,999,99,99
2008,9,8,0,0,250,6.7,7.7,99,99,99,999,9999,21.4,999,999,99,99
2008,9,8,1,0,250,6.2,7.2,99,99,99,999,9999,21,999,999,99,99
2008,9,8,2,0,250,5.7,6.2,99,99,99,999,9999,20.8,999,999,99,99
2008,9,8,3,0,230,4.6,6.2,99,99,99,999,9999,20.7,999,999,99,99
2008,9,8,4,0,250,5.7,7.2,99,99,99,999,9999,20.3,999,999,99,99
2008,9,8,5,0,240,5.7,7.7,99,99,99,999,9999,19.9,999,999,99,99
2008,9,8,6,0,250,6.2,7.7,99,99,99,999,9999,19.5,999,999,99,99
2008,9,8,7,0,250,7.2,9.8,99,99,99,999,9999,18.9,999,999,99,99
2008,9,8,8,0,260,6.7,9.3,99,99,99,999,9999,18.4,999,999,99,99
2008,9,8,9,0,260,6.2,7.7,99,99,99,999,9999,17.8,999,999,99,99
2008,9,8,10,0,250,6.7,7.7,99,99,99,999,9999,17.7,999,999,99,99
2008,9,8,11,0,290,5.7,7.2,99,99,99,999,9999,17.4,999,999,99,99
2008,9,8,12,0,270,4.1,5.1,99,99,99,999,9999,16.9,999,999,99,99
2008,9,8,13,0,320,2.6,3.1,99,99,99,999,9999,16.9,999,999,99,99
2008,9,8,14,0,300,2.1,2.6,99,99,99,999,9999,17.1,999,999,99,99
2008,9,8,15,0,20,1,1.5,99,99,99,999,9999,17.7,999,999,99,99
2008,9,8,16,0,350,3.6,4.6,99,99,99,999,9999,18.2,999,999,99,99
2008,9,8,17,0,340,4.1,5.1,99,99,99,999,9999,18,999,999,99,99
2008,9,8,18,0,330,8.8,10.3,99,99,99,999,9999,15.9,999,999,99,99
2008,9,8,19,0,350,7.2,8.2,99,99,99,999,9999,14.9,999,999,99,99
2008,9,8,20,0,20,8.2,9.3,99,99,99,999,9999,14.7,999,999,99,99
2008,9,8,21,0,10,8.2,9.3,99,99,99,999,9999,14.6,999,999,99,99
2008,9,8,22,0,360,7.2,8.2,99,99,99,999,9999,14.4,999,999,99,99
2008,9,8,23,0,360,7.2,8.2,99,99,99,999,9999,14.8,999,999,99,99
2008,9,9,0,0,340,10.8,12.4,99,99,99,999,9999,14,999,999,99,99
2008,9,9,1,0,350,8.2,9.3,99,99,99,999,9999,14.2,999,999,99,99
2008,9,9,2,0,340,4.1,5.1,99,99,99,999,9999,13.2,999,999,99,99
2008,9,9,3,0,320,6.7,8.2,99,99,99,999,9999,13.2,999,999,99,99
2008,9,9,4,0,310,6.2,7.7,99,99,99,999,9999,13.5,999,999,99,99
2008,9,9,5,0,300,7.2,8.8,99,99,99,999,9999,13.2,999,999,99,99
2008,9,9,6,0,300,9.3,10.8,99,99,99,999,9999,13.4,999,999,99,99
2008,9,9,7,0,310,8.2,10.3,99,99,99,999,9999,13.1,999,999,99,99
2008,9,9,8,0,310,8.8,10.8,99,99,99,999,9999,12.8,999,999,99,99
2008,9,9,9,0,310,7.7,9.3,99,99,99,999,9999,12.5,999,999,99,99
2008,9,9,10,0,320,7.7,9.3,99,99,99,999,9999,12.7,999,999,99,99
2008,9,9,11,0,310,6.7,7.7,99,99,99,999,9999,12.7,999,999,99,99
2008,9,9,12,0,300,7.2,8.8,99,99,99,999,9999,12.4,999,999,99,99
2008,9,9,13,0,310,7.2,8.8,99,99,99,999,9999,12.4,999,999,99,99
2008,9,9,14,0,320,6.7,7.7,99,99,99,999,9999,13.1,999,999,99,99
2008,9,9,15,0,330,6.2,7.7,99,99,99,999,9999,14.1,999,999,99,99
2008,9,9,16,0,340,7.7,9.3,99,99,99,999,9999,15,999,999,99,99
2008,9,9,17,0,340,7.2,9.3,99,99,99,999,9999,15.5,999,999,99,99
2008,9,9,18,0,350,6.7,8.2,99,99,99,999,9999,15.9,999,999,99,99
2008,9,9,20,0,20,5.7,6.2,99,99,99,999,9999,16.3,999,999,99,99
2008,9,9,21,0,40,6.2,7.2,99,99,99,999,9999,16.6,999,999,99,99
2008,9,9,22,0,50,5.1,6.7,99,99,99,999,9999,16.7,999,999,99,99
2008,9,9,23,0,40,4.6,5.7,99,99,99,999,9999,16.9,999,999,99,99
2008,9,10,1,0,30,4.1,5.7,99,99,99,999,9999,16.9,999,999,99,99
2008,9,10,2,0,30,5.1,6.2,99,99,99,999,9999,17,999,999,99,99
2008,9,10,3,0,40,4.6,6.2,99,99,99,999,9999,17,999,999,99,99
2008,9,10,4,0,30,6.2,7.7,99,99,99,999,9999,17.2,999,999,99,99
2008,9,10,5,0,40,6.7,7.7,99,99,99,999,9999,17.2,999,999,99,99
2008,9,10,6,0,60,4.6,6.7,99,99,99,999,9999,17.2,999,999,99,99
2008,9,10,7,0,90,4.1,5.1,99,99,99,999,9999,17.1,999,999,99,99
2008,9,10,8,0,100,3.6,5.1,99,99,99,999,9999,16.7,999,999,99,99
2008,9,10,9,0,120,5.1,7.7,99,99,99,999,9999,16.2,999,999,99,99
2008,9,10,10,0,90,6.2,8.2,99,99,99,999,9999,16.3,999,999,99,99
2008,9,10,12,0,100,4.6,6.2,99,99,99,999,9999,15.9,999,999,99,99
2008,9,10,13,0,130,4.6,6.7,99,99,99,999,9999,16.2,999,999,99,99
2008,9,10,14,0,160,4.6,5.7,99,99,99,999,9999,16.7,999,999,99,99
2008,9,10,15,0,160,3.1,4.6,99,99,99,999,9999,16.3,999,999,99,99
2008,9,10,16,0,160,3.6,4.6,99,99,99,999,9999,16.9,999,999,99,99
2008,9,10,17,0,120,3.1,3.6,99,99,99,999,9999,16.8,999,999,99,99
2008,9,10,18,0,110,3.6,5.1,99,99,99,999,9999,18,999,999,99,99
2008,9,10,19,0,120,6.2,7.7,99,99,99,999,9999,18.6,999,999,99,99
2008,9,10,20,0,100,6.7,7.7,99,99,99,999,9999,18.9,999,999,99,99
2008,9,10,21,0,90,6.7,8.8,99,99,99,999,9999,19.2,999,999,99,99
2008,9,10,22,0,90,6.7,8.2,99,99,99,999,9999,19.5,999,999,99,99
2008,9,10,23,0,90,8.2,8.8,99,99,99,999,9999,19.6,999,999,99,99
2008,9,11,0,0,90,7.2,9.3,99,99,99,999,9999,19.6,999,999,99,99
2008,9,11,1,0,90,7.2,7.7,99,99,99,999,9999,19.8,999,999,99,99
2008,9,11,2,0,80,6.7,7.2,99,99,99,999,9999,19.8,999,999,99,99
2008,9,11,3,0,110,6.7,7.2,99,99,99,999,9999,20.4,999,999,99,99
2008,9,11,4,0,90,8.2,9.3,99,99,99,999,9999,19.7,999,999,99,99
2008,9,11,5,0,110,7.2,8.8,99,99,99,999,9999,20.1,999,999,99,99
2008,9,11,6,0,130,8.8,10.3,99,99,99,999,9999,20,999,999,99,99
2008,9,11,7,0,140,9.3,11.3,99,99,99,999,9999,18.4,999,999,99,99
2008,9,11,8,0,140,10.3,12.4,99,99,99,999,9999,17.6,999,999,99,99
2008,9,11,9,0,150,10.3,12.4,99,99,99,999,9999,17.3,999,999,99,99
2008,9,11,10,0,150,10.3,13.4,99,99,99,999,9999,17.1,999,999,99,99
2008,9,11,11,0,150,7.7,10.8,99,99,99,999,9999,16.8,999,999,99,99
2008,9,11,12,0,150,9.8,12.4,99,99,99,999,9999,16.9,999,999,99,99
2008,9,11,13,0,150,8.8,11.3,99,99,99,999,9999,17.2,999,999,99,99
2008,9,11,14,0,160,9.8,11.8,99,99,99,999,9999,17.4,999,999,99,99
2008,9,11,15,0,160,9.3,12.4,99,99,99,999,9999,18.3,999,999,99,99
2008,9,11,16,0,150,8.2,10.3,99,99,99,999,9999,19.1,999,999,99,99
2008,9,11,17,0,150,7.7,9.3,99,99,99,999,9999,19.9,999,999,99,99
2008,9,11,18,0,130,7.2,8.2,99,99,99,999,9999,20.5,999,999,99,99
2008,9,11,19,0,110,5.7,6.2,99,99,99,999,9999,21,999,999,99,99
2008,9,11,20,0,160,6.2,7.7,99,99,99,999,9999,22.5,999,999,99,99
2008,9,11,21,0,170,8.8,9.8,99,99,99,999,9999,23.3,999,999,99,99
2008,9,12,0,0,190,7.7,8.8,99,99,99,999,9999,22.3,999,999,99,99
2008,9,12,1,0,180,5.7,6.7,99,99,99,999,9999,21.8,999,999,99,99
2008,9,12,2,0,180,7.2,8.2,99,99,99,999,9999,21.6,999,999,99,99
2008,9,12,3,0,190,6.7,8.2,99,99,99,999,9999,21.6,999,999,99,99
2008,9,12,4,0,190,6.7,8.2,99,99,99,999,9999,21.5,999,999,99,99
2008,9,12,5,0,200,7.7,10.3,99,99,99,999,9999,21.4,999,999,99,99
2008,9,12,6,0,200,8.2,10.3,99,99,99,999,9999,21.5,999,999,99,99
2008,9,12,7,0,200,7.2,8.8,99,99,99,999,9999,21.5,999,999,99,99
2008,9,12,8,0,210,7.2,9.8,99,99,99,999,9999,22,999,999,99,99
2008,9,12,9,0,230,6.7,8.8,99,99,99,999,9999,22.1,999,999,99,99
2008,9,12,11,0,230,6.7,8.2,99,99,99,999,9999,21.8,999,999,99,99
2008,9,12,12,0,230,6.2,7.7,99,99,99,999,9999,21.9,999,999,99,99
2008,9,12,13,0,240,6.2,8.2,99,99,99,999,9999,21.7,999,999,99,99
2008,9,12,14,0,230,5.1,6.7,99,99,99,999,9999,21.8,999,999,99,99
2008,9,12,15,0,240,4.1,5.1,99,99,99,999,9999,21.1,999,999,99,99
2008,9,12,16,0,230,4.6,6.2,99,99,99,999,9999,21.7,999,999,99,99
2008,9,12,18,0,240,4.6,5.7,99,99,99,999,9999,22.1,999,999,99,99
2008,9,12,19,0,240,5.1,7.2,99,99,99,999,9999,22.5,999,999,99,99
2008,9,12,20,0,210,4.1,4.6,99,99,99,999,9999,22.1,999,999,99,99
2008,9,12,21,0,220,3.6,5.1,99,99,99,999,9999,22.2,999,999,99,99
2008,9,12,22,0,220,3.6,4.6,99,99,99,999,9999,22.3,999,999,99,99
2008,9,12,23,0,200,5.1,5.7,99,99,99,999,9999,22.1,999,999,99,99
2008,9,13,0,0,200,5.7,6.7,99,99,99,999,9999,22,999,999,99,99
2008,9,13,2,0,180,4.1,4.1,99,99,99,999,9999,21.2,999,999,99,99
2008,9,13,3,0,190,4.1,4.6,99,99,99,999,9999,20.5,999,999,99,99
2008,9,13,4,0,190,4.6,5.1,99,99,99,999,9999,20.5,999,999,99,99
2008,9,13,5,0,170,4.6,5.1,99,99,99,999,9999,20.4,999,999,99,99
2008,9,13,6,0,130,3.1,3.6,99,99,99,999,9999,20.3,999,999,99,99
2008,9,13,7,0,160,5.7,6.2,99,99,99,999,9999,20.3,999,999,99,99
2008,9,13,8,0,120,7.7,8.8,99,99,99,999,9999,20.2,999,999,99,99
2008,9,13,9,0,120,10.8,11.8,99,99,99,999,9999,20.2,999,999,99,99
2008,9,13,10,0,120,10.8,13.4,99,99,99,999,9999,20.3,999,999,99,99
2008,9,13,11,0,160,6.2,7.7,99,99,99,999,9999,20.9,999,999,99,99
2008,9,13,12,0,120,11.3,14.9,99,99,99,999,9999,20.4,999,999,99,99
2008,9,13,13,0,190,7.7,9.3,99,99,99,999,9999,21.5,999,999,99,99
2008,9,13,14,0,240,10.3,14.4,99,99,99,999,9999,22.9,999,999,99,99
2008,9,13,15,0,240,2.6,4.6,99,99,99,999,9999,21.8,999,999,99,99
2008,9,13,16,0,200,8.8,11.3,99,99,99,999,9999,23.4,999,999,99,99
2008,9,13,17,0,200,8.2,9.8,99,99,99,999,9999,23.8,999,999,99,99
2008,9,13,18,0,200,9.3,10.3,99,99,99,999,9999,23.7,999,999,99,99
2008,9,13,19,0,250,10.8,12.9,99,99,99,999,9999,22.5,999,999,99,99
2008,9,13,20,0,250,7.2,10.3,99,99,99,999,9999,22.2,999,999,99,99
2008,9,13,21,0,220,5.7,7.7,99,99,99,999,9999,21.8,999,999,99,99
2008,9,13,22,0,200,7.7,9.8,99,99,99,999,9999,22.1,999,999,99,99
2008,9,13,23,0,200,8.8,10.3,99,99,99,999,9999,23.1,999,999,99,99
2008,9,14,0,0,210,10.3,11.8,99,99,99,999,9999,23.7,999,999,99,99
2008,9,14,1,0,210,10.8,13.4,99,99,99,999,9999,24,999,999,99,99
2008,9,14,2,0,210,11.8,15.4,99,99,99,999,9999,24,999,999,99,99
2008,9,14,3,0,200,8.2,10.3,99,99,99,999,9999,23.2,999,999,99,99
2008,9,14,4,0,220,7.2,9.3,99,99,99,999,9999,23.6,999,999,99,99
2008,9,14,5,0,230,8.8,11.8,99,99,99,999,9999,23.4,999,999,99,99
2008,9,14,6,0,220,7.2,8.8,99,99,99,999,9999,22.7,999,999,99,99
2008,9,14,7,0,210,7.7,9.8,99,99,99,999,9999,22.5,999,999,99,99
2008,9,14,8,0,260,6.7,8.8,99,99,99,999,9999,21.7,999,999,99,99
2008,9,14,9,0,250,5.7,6.7,99,99,99,999,9999,21.3,999,999,99,99
